No,日期,到达人数,目的地,共乘序号,到达时间（验票时间）,上车时间,lng,lat,latlng,聚类分组
509,2018/4/26,1,蓝光富丽东方,32,23:50,0:15,104.154977,30.630737,"104.154977,30.630737",2
510,2018/4/26,1,燃灯寺北街,33,23:54,0:16,104.035294,30.645867,"104.035294,30.645867",2
511,2018/4/26,1,富力广场,33,23:55,0:16,104.069658,30.665135,"104.069658,30.665135",2
512,2018/4/26,1,如家精选酒店(蜀汉路店),33,0:11,0:16,104.026524,30.684059,"104.026524,30.684059",2
513,2018/4/26,2,追梦青年旅舍(成都春熙路店),34,0:13,0:23,104.089896,30.654933,"104.089896,30.654933",2
514,2018/4/26,1,金城丽景,34,0:13,0:23,104.042531,30.693765,"104.042531,30.693765",2
515,2018/4/26,2,上东1号-三期,34,0:13,0:23,104.106853,30.71699,"104.106853,30.71699",2
516,2018/4/26,1,龙湖北城天街,35,0:15,0:35,104.068536,30.711184,"104.068536,30.711184",2
517,2018/4/26,2,春熙路,36,0:27,0:41,104.078304,30.657437,"104.078304,30.657437",2
518,2018/4/26,2,流星花园,36,0:27,0:41,104.085582,30.651219,"104.085582,30.651219",2
519,2018/4/26,2,东站,37,0:41,1:05,104.14078,30.62881,"104.14078,30.62881",2
520,2018/4/26,1,金控时代广场,38,0:44,1:05,104.061854,30.5536,"104.061854,30.5536",1
521,2018/4/26,1,如家精选酒店(蜀汉路店),39,0:17,0:35,104.026524,30.684059,"104.026524,30.684059",2
522,2018/4/26,1,如家精选酒店(蜀汉路店),39,0:17,0:35,104.026524,30.684059,"104.026524,30.684059",2
523,2018/4/26,1,康河郦景,40,0:52,1:18,104.02455,30.65046,"104.02455,30.65046",2
524,2018/4/26,1,7天连锁酒店(成都望江楼店),41,0:58,1:05,104.097928,30.627831,"104.097928,30.627831",2
525,2018/4/26,1,如家快捷酒店(成都武侯祠店),40,1:09,1:18,104.055607,30.646869,"104.055607,30.646869",2
526,2018/4/26,1,天合凯旋城,40,1:10,1:18,104.001948,30.666586,"104.001948,30.666586",2
527,2018/4/26,1,人民北路,42,1:01,1:25,104.079053,30.678868,"104.079053,30.678868",2
528,2018/4/26,2,成都新城市广场,43,1:14,1:37,104.057651,30.67383,"104.057651,30.67383",2
529,2018/4/26,2,如家精选酒店(新南门地铁站店),43,1:20,1:37,104.074994,30.642407,"104.074994,30.642407",2
530,2018/4/26,1,吾桐里国际青年客栈(大石东路店),44,1:22,1:43,104.045374,30.651983,"104.045374,30.651983",2
531,2018/4/26,2,凯丽香江生活广场,45,1:29,1:53,104.082751,30.599012,"104.082751,30.599012",1
532,2018/4/26,1,如家精选酒店(蜀汉路店),46,1:36,1:54,104.026524,30.684059,"104.026524,30.684059",2
533,2018/4/26,1,蓉城四季酒店,46,1:34,1:54,104.002837,30.669541,"104.002837,30.669541",2
534,2018/4/26,1,蓝光 郁金香花园,46,1:41,1:54,104.079973,30.651014,"104.079973,30.651014",2
535,2018/4/26,2,轩雅映月,47,1:42,1:53,104.07553,30.652681,"104.07553,30.652681",2
536,2018/4/26,2,京都大厦,48,1:50,2:09,104.078171,30.654518,"104.078171,30.654518",2
537,2018/4/26,1,金林大城小室,48,1:59,2:09,104.015726,30.671891,"104.015726,30.671891",2
538,2018/4/26,1,尚尊健身俱乐部,49,1:58,2:21,104.085321,30.548303,"104.085321,30.548303",1
539,2018/4/26,1,火车北站,48,1:57,2:09,104.073403,30.696772,"104.073403,30.696772",2
540,2018/4/26,1,慷懒客栈,48,1:58,2:09,104.03348,30.67552,"104.03348,30.67552",2
541,2018/4/26,1,武侯区新乐路,50,2:02,2:21,104.041087,30.605414,"104.041087,30.605414",1
542,2018/4/26,1,老宋国际青年旅舍,50,2:08,2:21,104.087492,30.680633,"104.087492,30.680633",2
543,2018/4/26,2,7天连锁酒店(成都火车北站店),50,2:08,2:21,104.079611,30.700269,"104.079611,30.700269",2
544,2018/4/26,1,成都浪漫满屋度假公寓,51,2:15,2:21,104.05449,30.66059,"104.05449,30.66059",2
545,2018/4/26,4,瑞安城中汇,52,2:10,2:33,104.091843,30.693119,"104.091843,30.693119",2
546,2018/4/26,1,都豪网络酒店,52,2:18,2:33,104.075662,30.700486,"104.075662,30.700486",2
547,2018/4/26,1,嘉立连锁酒店(成都文殊院地铁站店),52,2:11,2:33,104.086903,30.661361,"104.086903,30.661361",2
548,2018/4/26,1,天府丽都喜来登饭店,52,2:24,2:33,104.066453,30.664926,"104.066453,30.664926",2
549,2018/4/26,1,成都瑞峰公寓酒店,53,2:16,2:35,104.144961,30.629369,"104.144961,30.629369",2
550,2018/4/26,1,金林大城小室,54,2:25,,104.015726,30.671891,"104.015726,30.671891",2
551,2018/4/27,1,泰丰国际广场,1,9:02,11:21,104.066153,30.668529,"104.066153,30.668529",2
552,2018/4/27,,汉庭酒店盐市口店,2,10:15,10:30,104.069473,30.653757,"104.069473,30.653757",2
553,2018/4/27,,希岸酒店(中环优品道店),2,10:07,10:30,104.007483,30.66269,"104.007483,30.66269",2
554,2018/4/27,,桔子酒店精选(成都顺城店),3,10:18,10:31,104.072594,30.666769,"104.072594,30.666769",2
555,2018/4/27,,成都繁星我们国际青年旅舍,4,11:24,11:36,104.082622,30.671927,"104.082622,30.671927",2
556,2018/4/27,,祥福苑大厦,5,12:18,12:42,104.06491,30.620841,"104.06491,30.620841",2
557,2018/4/27,,南城都汇,5,12:19,12:42,104.048007,30.589758,"104.048007,30.589758",1
558,2018/4/27,,成都胖圈青年旅舍杜甫草堂店,6,12:40,13:04,104.029036,30.662328,"104.029036,30.662328",2
559,2018/4/27,,瑞成名人酒店,6,12:45,13:04,104.065697,30.670023,"104.065697,30.670023",2
560,2018/4/27,,华润凤凰城,7,12:52,13:16,104.048456,30.552519,"104.048456,30.552519",1
561,2018/4/27,,金科圣嘉公寓,8,12:54,13:04,104.103494,30.717045,"104.103494,30.717045",2
562,2018/4/27,,曦城,9,13:25,13:30,104.05349,30.67667,"104.05349,30.67667",2
563,2018/4/27,,正成财富ID,10,13:26,13:55,104.080583,30.660542,"104.080583,30.660542",2
564,2018/4/27,,成都索菲斯锦苑宾馆,11,13:11,13:25,104.070604,30.676905,"104.070604,30.676905",2
565,2018/4/27,,成都朴宿pusuhomestay,12,14:52,15:15,104.05942,30.64933,"104.05942,30.64933",2
566,2018/4/27,,成都途乐公寓(宽窄巷子店),12,15:08,15:15,104.054378,30.660553,"104.054378,30.660553",2
567,2018/4/27,,金科圣嘉公寓,13,16:09,16:33,104.103494,30.717045,"104.103494,30.717045",2
568,2018/4/27,,金科圣嘉公寓,13,16:17,16:33,104.103494,30.717045,"104.103494,30.717045",2
569,2018/4/27,,成都雅舍精品酒店,14,16:59,17:26,104.060981,30.583899,"104.060981,30.583899",1
570,2018/4/27,,嘉好·弗斯达酒店文殊院店,14,17:09,17:26,104.068682,30.670769,"104.068682,30.670769",2
571,2018/4/27,,外滩,15,17:27,17:50,104.0923,30.64028,"104.0923,30.64028",2
572,2018/4/27,,书院街道,16,18:24,18:33,104.08721,30.65888,"104.08721,30.65888",2
573,2018/4/27,,成华区双桥子社区卫生服务中心,16,18:13,18:33,104.109021,30.65321,"104.109021,30.65321",2
574,2018/4/27,,天悦城,17,19:35,20:04,104.055914,30.723878,"104.055914,30.723878",2
575,2018/4/27,,ifs国际金融中心三号办公楼,18,19:12,19:36,104.082321,30.654854,"104.082321,30.654854",2
576,2018/4/27,,万达锦华城,19,19:59,20:17,104.095337,30.620195,"104.095337,30.620195",2
577,2018/4/27,,成都远方之家连锁公寓新会展店,20,20:00,20:07,104.073715,30.558354,"104.073715,30.558354",1
578,2018/4/27,,澳林春天,21,20:24,20:37,104.036901,30.689618,"104.036901,30.689618",2
579,2018/4/27,,泰合索菲特大饭店,22,20:22,20:39,104.068727,30.647337,"104.068727,30.647337",2
580,2018/4/27,,万象城,22,20:22,20:39,104.115434,30.649596,"104.115434,30.649596",2
581,2018/4/27,,五块石客运站,23,21:01,21:27,104.072746,30.701761,"104.072746,30.701761",2
582,2018/4/27,,金科圣嘉公寓酒店(中心店),23,21:11,21:27,104.103494,30.717045,"104.103494,30.717045",2
583,2018/4/27,,如家快捷酒店(成都九眼桥四川大学店),24,21:27,21:43,104.015872,30.637465,"104.015872,30.637465",2
584,2018/4/27,,王家塘街81号,24,21:29,21:43,104.06191,30.673427,"104.06191,30.673427",2
585,2018/4/27,,成都鼓楼智选假日酒店,24,21:30,21:43,104.072817,30.663731,"104.072817,30.663731",2
586,2018/4/27,,风华苑,25,21:46,22:06,104.058795,30.612997,"104.058795,30.612997",1
587,2018/4/27,,成都首座万豪酒店,25,21:46,22:06,104.068868,30.586267,"104.068868,30.586267",1
588,2018/4/27,,客道酒店(致民路店),26,22:12,22:39,104.080489,30.642166,"104.080489,30.642166",2
589,2018/4/27,,铸信境界,27,22:18,22:40,103.991502,30.669243,"103.991502,30.669243",2
590,2018/4/27,,金科圣嘉公寓酒店(中心店),27,22:21,22:40,104.103494,30.717045,"104.103494,30.717045",2
591,2018/4/27,,成都慕斯威尔酒店,28,22:21,22:42,104.062468,30.649666,"104.062468,30.649666",2
592,2018/4/27,,城投观城,29,23:04,23:22,104.121264,30.646166,"104.121264,30.646166",2
593,2018/4/27,,成都海洋莱普敦酒店,30,23:08,23:35,104.065334,30.546507,"104.065334,30.546507",1
594,2018/4/27,,金沙巷16号小区,31,23:09,23:21,104.042558,30.689686,"104.042558,30.689686",2
595,2018/4/27,,成都云顶国际公寓太古里店,32,23:06,23:19,104.081096,30.651747,"104.081096,30.651747",2
596,2018/4/27,,红花教师苑,31,23:13,23:21,104.084213,30.690414,"104.084213,30.690414",2
597,2018/4/27,,东坡北二路,33,23:14,23:44,103.991771,30.664414,"103.991771,30.664414",2
598,2018/4/27,,如家快捷酒店(成都新鸿路店),34,23:19,23:39,104.104772,30.661888,"104.104772,30.661888",2
599,2018/4/27,,成都风尚国际精品公寓,34,23:24,23:39,104.073712,30.654837,"104.073712,30.654837",2
600,2018/4/27,,美豪丽致酒店(成都高新店),33,23:27,23:44,104.064846,30.593719,"104.064846,30.593719",1
601,2018/4/27,,锦江之星酒店(成都春熙路王府井店),34,23:30,23:39,104.076291,30.654189,"104.076291,30.654189",2
602,2018/4/27,,成都芊吉假日酒店(天府广场店),35,23:30,23:39,104.0602,30.65383,"104.0602,30.65383",2
603,2018/4/27,,瑞安城中汇,36,23:37,0:03,104.091843,30.693119,"104.091843,30.693119",2
604,2018/4/27,,桦林园休闲庄,36,23:37,0:03,104.105301,30.599991,"104.105301,30.599991",1
605,2018/4/27,,清溪南街11号院落,37,23:37,0:03,104.02124,30.676848,"104.02124,30.676848",2
606,2018/4/27,,全季酒店(成都太古里滨江路店),38,23:43,0:04,104.079376,30.645405,"104.079376,30.645405",2
607,2018/4/27,,成都世纪城天堂洲际大饭店,37,23:44,0:03,104.072201,30.559483,"104.072201,30.559483",1
608,2018/4/27,,希岸酒店(成都火车东站中心店),38,23:44,0:04,104.111001,30.671963,"104.111001,30.671963",2
609,2018/4/27,,成都书香门第酒店,39,23:53,0:18,104.06145,30.68252,"104.06145,30.68252",2
610,2018/4/27,,御隆酒店(西南财大店),37,23:54,0:03,104.020765,30.679583,"104.020765,30.679583",2
611,2018/4/27,,狮旺庭酒店(成都文殊院店),38,0:03,0:04,104.072171,30.674467,"104.072171,30.674467",2
612,2018/4/27,,成都北站,39,23:59,0:18,104.05607,30.64173,"104.05607,30.64173",2
613,2018/4/27,,成都万友睿柏云酒店,40,0:07,0:28,104.10337,30.60094,"104.10337,30.60094",1
614,2018/4/27,,黄忠派出所（成都市金牛区金博北路33号）,40,0:13,0:28,104.011886,30.688938,"104.011886,30.688938",2
615,2018/4/27,,怡家城市酒店武侯店,40,0:07,0:28,104.047367,30.643934,"104.047367,30.643934",2
616,2018/4/27,,英郡3期,41,0:07,0:27,104.073152,30.550677,"104.073152,30.550677",1
617,2018/4/27,,贝森南路南-公交车站,42,0:09,0:19,104.00356,30.66764,"104.00356,30.66764",2
618,2018/4/27,,领都龙城2期,43,0:24,0:42,104.10872,30.699694,"104.10872,30.699694",2
619,2018/4/27,,成都曼嘉酒店(神仙树石羊场店),44,0:16,0:28,104.035222,30.607444,"104.035222,30.607444",1
620,2018/4/27,,蓉城四季酒店,44,0:13,0:28,104.002837,30.669541,"104.002837,30.669541",2
621,2018/4/27,,成都远方之家连锁公寓新会展店,45,0:21,0:33,104.073715,30.558354,"104.073715,30.558354",1
622,2018/4/27,,凯丽豪景,46,0:32,0:57,104.026828,30.68663,"104.026828,30.68663",2
623,2018/4/27,,桔子酒店精选(成都顺城店),47,0:37,0:42,104.072594,30.666769,"104.072594,30.666769",2
624,2018/4/27,,龙湖世纪峰,48,0:38,0:59,104.078032,30.55919,"104.078032,30.55919",1
625,2018/4/27,,凯旋天地,49,0:46,1:13,104.128632,30.611653,"104.128632,30.611653",1
626,2018/4/27,,龙湖金楠天街,46,0:51,0:57,103.996524,30.648874,"103.996524,30.648874",2
627,2018/4/27,,星辉家园,50,0:57,1:19,104.083685,30.673715,"104.083685,30.673715",2
628,2018/4/27,,嘉祥瑞庭南城,51,1:00,1:27,104.055183,30.534643,"104.055183,30.534643",1
629,2018/4/27,,五块石客运站,50,1:02,1:19,104.072746,30.701761,"104.072746,30.701761",2
630,2018/4/27,,成都曼嘉酒店(神仙树石羊场店),50,1:12,1:19,104.035222,30.607444,"104.035222,30.607444",1
631,2018/4/27,,全季酒店(成都环球中心店),51,1:15,1:27,104.061561,30.578001,"104.061561,30.578001",1
632,2018/4/27,,建发天府鹭洲,52,1:20,1:32,104.038396,30.552402,"104.038396,30.552402",1
633,2018/4/27,,翡翠城5期,53,1:22,1:49,104.091913,30.611894,"104.091913,30.611894",1
634,2018/4/27,,蜀都花园,53,1:23,1:49,104.103625,30.644821,"104.103625,30.644821",2
635,2018/4/27,,柳江新居5期,53,1:31,1:49,104.096788,30.603797,"104.096788,30.603797",1
636,2018/4/27,,太平园中五路-道路,54,1:02,1:24,104.004581,30.628779,"104.004581,30.628779",2
637,2018/4/27,,吾桐里国际青年客栈(大石东路店),55,1:32,1:49,104.045374,30.651983,"104.045374,30.651983",2
638,2018/4/27,,成都禧瑞酒店(玉林店),55,1:36,1:49,104.059246,30.632774,"104.059246,30.632774",2
639,2018/4/27,,成功银玺国际,53,1:35,1:49,104.116009,30.677116,"104.116009,30.677116",2
640,2018/4/27,,成都远锦国际酒店,56,1:39,2:05,104.155106,30.628711,"104.155106,30.628711",2
641,2018/4/27,,红星国际,56,1:42,2:05,104.086029,30.661398,"104.086029,30.661398",2
642,2018/4/27,,大学路12号院,56,1:53,2:05,104.07016,30.644162,"104.07016,30.644162",2
643,2018/4/27,,春熙路,57,1:55,2:05,104.078304,30.657437,"104.078304,30.657437",2
644,2018/4/27,,海桐1期,57,1:53,2:05,104.130204,30.606751,"104.130204,30.606751",1
645,2018/4/27,,如家快捷酒店(成都新南门店),58,2:01,2:20,104.073544,30.642901,"104.073544,30.642901",2
646,2018/4/27,,成都迷津青年旅舍,58,1:59,2:20,104.070462,30.659517,"104.070462,30.659517",2
647,2018/4/27,,非宿艺舍,59,2:01,2:28,104.003202,30.653357,"104.003202,30.653357",2
648,2018/4/27,,羊犀立交,59,2:02,2:28,104.007458,30.700417,"104.007458,30.700417",2
649,2018/4/27,,成都喜欢主题酒店赛格广场店,60,2:04,2:21,104.077532,30.665796,"104.077532,30.665796",2
650,2018/4/27,,汇厦少城,60,2:03,2:21,104.051922,30.657788,"104.051922,30.657788",2
651,2018/4/27,,绿地gic壹期,60,2:05,2:21,104.079936,30.618148,"104.079936,30.618148",1
652,2018/4/27,,娇子立交,61,2:08,2:36,104.127099,30.600289,"104.127099,30.600289",1
653,2018/4/27,,旅游职中教师公寓,62,2:30,2:53,104.02219,30.659561,"104.02219,30.659561",2
654,2018/4/27,,成都市春熙路亚朵轻居酒店,63,2:30,2:54,104.08225,30.65887,"104.08225,30.65887",2
655,2018/4/27,,成都周末度假公寓春熙一店,63,2:32,2:54,104.080221,30.651228,"104.080221,30.651228",2
656,2018/4/27,,红树湾,64,2:30,2:54,104.08312,30.548252,"104.08312,30.548252",1
657,2018/4/27,,锦江之星酒店(成都白果林地铁站店),62,2:43,2:53,104.032356,30.675341,"104.032356,30.675341",2
658,2018/4/27,,华润凤凰城,65,2:44,3:12,104.048456,30.552519,"104.048456,30.552519",1
659,2018/4/27,,抚琴街南三巷-道路,65,2:55,3:12,104.039875,30.680084,"104.039875,30.680084",2
660,2018/4/27,,西南交通大学(九里校区),65,2:56,3:12,104.053006,30.698733,"104.053006,30.698733",2
661,2018/4/27,,青桐城市酒店,66,2:56,3:24,104.048472,30.682733,"104.048472,30.682733",2
662,2018/4/27,,桔子酒店精选(成都顺城店),66,2:57,2:24,104.072594,30.666769,"104.072594,30.666769",2
663,2018/4/27,,家益欣城-东1门,67,2:57,3:24,104.052155,30.531551,"104.052155,30.531551",1
664,2018/4/27,,龙湖金楠天街,,2:59,,103.996524,30.648874,"103.996524,30.648874",2
