日期,到达人数,目的地,能否定位,共乘序号,到达时间（验票时间）,上车时间,,高德 具体位置,经度,纬度,,腾讯 具体位置,经度,纬度,可信度(>7)可用
2018/4/24,1,巴中宾馆,1,11,16:14,16:37,,四川省成都市青羊区巴中宾馆,104.080383,30.667392,,成都青羊区巴中宾馆,104.08031,30.66734,7
2018/4/24,1,世纪城,1,12,16:43,17:11,,四川省成都市武侯区世纪城,104.071362,30.556128,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,2,凯美酒店(九眼桥店),1,13,16:48,17:11,,四川省成都市锦江区凯美酒店,104.089868,30.643006,,成都武侯区U+COFFEE(九眼桥店),104.08651,30.637,7
2018/4/24,4,青桐城市酒店,1,14,17:34,17:55,,四川省成都市金牛区青桐城市酒店,104.048472,30.682733,,成都武侯区成都市,104.06476,30.5702,1
2018/4/24,1,雅颂居,1,15,17:50,18:14,,四川省成都市武侯区雅颂居,104.044596,30.552608,,成都武侯区都城雅颂居,104.04516,30.55215,7
2018/4/24,1,无国界,1,15,18:09,18:14,,四川省成都市武侯区无国界,104.061563,30.549035,,成都武侯区恒大B临阁,104.06097,30.54983,7
2018/4/24,1,成都途家斯维登度假公寓(福年广场店),1,15,18:04,18:14,,四川省成都市武侯区度假公寓,104.065322,30.547871,,成都武侯区福年广场,104.06451,30.54757,7
2018/4/24,1,正熙国际,1,16,18:53,19:16,,四川省成都市锦江区正熙国际,104.078628,30.653662,,成都锦江区正熙国际,104.07857,30.65357,7
2018/4/24,1,积木公寓(中航店),1,17,20:32,20:50,,,,,,成都武侯区积木公寓(中航店),104.06123,30.57839,7
2018/4/24,2,成都巴蜀之家度假公寓,1,18,12:09,21:15,,四川省成都市青羊区成都巴蜀之家度假公寓,104.070193,30.666155,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,世代锦江,1,18,20:49,21:15,,四川省成都市锦江区世代锦江,104.062414,30.648257,,成都锦江区世代锦江小区,104.06242,30.64764,7
2018/4/24,1,吾桐里国际青年客栈,1,19,21:47,22:11,,四川省成都市青羊区国际青年客栈,104.045374,30.651983,,成都温江区青年客栈,103.81222,30.69191,7
2018/4/24,1,泰合索菲特大饭店,1,19,21:59,22:11,,四川省成都市锦江区泰合索菲特大饭店,104.068727,30.647337,,成都锦江区泰合索菲特大饭店客房部,104.068783,30.647399,7
2018/4/24,1,花园饭店,1,19,22:00,22:11,,四川省成都市锦江区花园饭店,104.095071,30.649753,,成都锦江区花园饭店,104.09508,30.64999,7
2018/4/24,1,锦江之星酒店(成都文殊坊店),1,20,22:31,22:56,,四川省成都市青羊区锦江之星酒店,104.072553,30.670975,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,成都梦之旅国际青年旅舍(武侯祠锦里店),1,20,22:41,22:56,,四川省成都市武侯区梦之旅国际青年旅舍,104.047299,30.643929,,成都武侯区成都梦之旅国际青年旅舍(武侯祠锦里店),104.04735,30.64387,7
2018/4/24,1,成都理工大学,1,21,22:59,23:23,,四川省成都市成华区成都理工大学,104.147257,30.674912,,成都成华区成都理工大学,104.14424,30.67282,7
2018/4/24,1,积木公寓(中航店),1,21,22:58,23:23,,,,,,成都武侯区积木公寓(中航店),104.06123,30.57839,7
2018/4/24,2,威登酒店,1,22,23:16,23:36,,四川省成都市青羊区威登酒店,104.07671,30.660683,,成都锦江区威登酒店(春熙路店),104.07676,30.66065,7
2018/4/24,1,成都市天府实验学校,1,23,23:39,00:05,,四川省成都市温江区天府,103.811592,30.695326,,成都武侯区成都市天府实验学校,104.038166,30.541795,7
2018/4/24,2,成都优途逸家公寓,1,24,23:46,00:11,,四川省成都市,104.066541,30.572269,,成都锦江区成都优途逸家公寓,104.08165,30.66226,7
2018/4/24,1,火车南站,1,24,23:52,00:11,,四川省成都市武侯区火车南站,104.068464,30.605893,,成都武侯区成都南站,104.06861,30.60587,7
2018/4/24,2,全季酒店(火车东站店),1,25,23:59,00:22,,四川省成都市锦江区全季酒店,104.07925,30.652208,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,锦江之星酒店(成都金仙桥店),1,24,23:59,00:11,,四川省成都市金牛区锦江之星酒店,104.052196,30.67722,,成都金牛区金仙桥,104.05564,30.67877,7
2018/4/24,1,两江国际,1,26,00:11,00:35,,四川省成都市武侯区两江国际,104.058157,30.559578,,成都武侯区两江国际,104.05833,30.5601,7
2018/4/24,2,嘉立连锁酒店(成都天府广场店),1,27,00:11,00:35,,四川省成都市锦江区嘉立连锁酒店,104.072506,30.659383,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,伊丽特,1,27,00:20,00:35,,四川省成都市金牛区伊丽特酒店,104.085958,30.694096,,成都金牛区成都伊丽特酒店,104.08589,30.69406,7
2018/4/24,2,红树湾,1,28,00:30,00:35,,四川省成都市双流区红树湾,104.08312,30.548252,,成都武侯区红树湾,104.08288,30.54778,7
2018/4/24,1,鼓楼智选,1,29,00:39,01:04,,,,,,成都青羊区成都鼓楼智选假日酒店-会议厅,104.07263,30.66388,7
2018/4/24,1,黄金大酒店,1,30,00:41,01:04,,四川省成都市金牛区红达黄金大酒店,104.027848,30.696718,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,2,西西里二期,1,30,00:43,01:04,,四川省成都市金牛区西西里二期,104.019428,30.701591,,成都金牛区西西里-二期,104.01949,30.70155,7
2018/4/24,1,生活立方,1,30,00:45,01:04,,四川省成都市青羊区生活立方,104.004075,30.666341,,成都青羊区生活立方小区,104.00431,30.66625,7
2018/4/24,1,富丽花城,1,31,00:55,01:04,,四川省成都市成华区富丽花城,104.112622,30.716206,,成都成华区富丽花城,104.11332,30.71638,7
2018/4/24,1,君怡酒店营门口精品店,1,32,01:15,01:39,,四川省成都市金牛区营门口精品店,104.042657,30.691589,,成都武侯区君怡食府(双楠店),104.01438,30.63813,7
2018/4/24,1,锦江之星酒店(成都白果林地铁站店),1,32,01:14,01:39,,四川省成都市金牛区锦江之星酒店,104.032356,30.675341,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,金牛蜀汉路289号,1,32,01:29,01:39,,四川省成都市青羊区蜀汉路|289号,104.022338,30.690572,,成都金牛区四川成都市金牛区蜀汉路289号平安银行营业部,104.02216,30.689534,7
2018/4/24,1,万福桥,1,33,01:29,01:54,,四川省成都市金牛区万福桥,104.071822,30.678334,,成都金牛区万福桥,104.07186,30.67829,7
2018/4/24,1,蜀都中心2期-1号楼,1,34,01:37,02:04,,四川省成都市武侯区蜀都中心2期|1号楼,104.063674,30.553138,,成都武侯区蜀都中心,104.06567,30.55188,7
2018/4/24,1,皇城西御,1,35,01:39,01:54,,四川省成都市青羊区皇城西御,104.062126,30.656773,,成都郫都区皇城,103.76435,30.83584,7
2018/4/24,1,金楠天街,1,36,01:35,02:02,,四川省成都市武侯区金楠天街,103.996524,30.648874,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,全季酒店(春熙路太古里酒店),1,35,01:42,01:54,,四川省成都市锦江区太古里酒店,104.08493,30.651925,,成都锦江区岷山安逸大酒店(成都春熙太古里店),104.07731,30.65488,7
2018/4/24,1,保利心语,1,37,01:44,02:07,,四川省成都市武侯区保利心语,104.04287,30.543508,,成都武侯区保利心语,104.03982,30.54338,7
2018/4/24,1,琅玥精品,1,37,01:41,02:07,,,,,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,茶店子,1,36,01:50,02:02,,四川省成都市金牛区茶店子,104.027434,30.697177,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,长青北街,1,38,01:59,02:21,,四川省成都市金牛区长青北街,104.042529,30.712751,,成都金牛区长青北街,104.04257,30.71266,7
2018/4/24,2,成都记忆旅行度假短租公寓(春熙店),1,39,01:54,02:19,,四川省成都市锦江区成都记忆旅行度假短租公寓,104.086342,30.66153,,成都锦江区成都周末度假短租公寓(春熙店),104.08636,30.66114,7
2018/4/24,1,成都春熙亚朵s酒店,1,39,02:01,02:19,,四川省成都市,104.066541,30.572269,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,2,宽窄巷子,1,40,02:14,02:35,,四川省成都市青羊区宽窄巷子,104.053617,30.663833,,成都青羊区宽窄巷子,104.050671,30.665409,7
2018/4/24,1,两江国际,1,40,02:10,02:35,,四川省成都市武侯区两江国际,104.058157,30.559578,,成都武侯区两江国际,104.05833,30.5601,7
2018/4/24,2,锦城华府,1,41,02:20,02:45,,四川省成都市青羊区锦城华府,104.059373,30.675541,,成都青羊区锦城华府,104.05964,30.67549,7
2018/4/24,1,凯丽滨江,1,41,02:30,02:45,,四川省成都市简阳市凯丽滨江,104.536277,30.401817,,成都成华区成华区,104.10194,30.65984,1
2018/4/24,1,金鹏街,1,,02:33,,,四川省成都市青羊区金鹏街,104.000628,30.678732,,成都青羊区金鹏街,103.99881,30.67952,7
2018/4/24,1,成都蒙太奇主题酒店公寓,1,41,02:38,02:45,,,,,,成都武侯区成都蒙奇奇主题公寓(科华店),104.076019,30.624126,7
2018/4/24,1,艾克斯网咖,1,,02:43,,,四川省成都市武侯区艾克斯网咖,104.049973,30.633276,,成都武侯区艾克斯网咖,104.049973,30.633278,7
2018/4/24,1,丽水澜庭,1,,02:47,,,四川省成都市成华区丽水澜庭,104.091868,30.70806,,成都成华区丽水澜庭,104.09169,30.7078,7
2018/4/24,1,华润二十四,1,,02:51,,,四川省成都市成华区华润,104.11893,30.645014,,成都锦江区华润路,104.09741,30.61566,7
2018/4/24,1,华润置地,1,,02:52,,,四川省成都市锦江区华润置地,104.095071,30.610937,,成都锦江区华润置地成都分公司,104.09509,30.61103,7
2018/4/24,1,红庙子街,1,,02:54,,,四川省成都市青羊区红庙子街,104.074024,30.667782,,成都青羊区红庙子街,104.07405,30.66781,7
2018/4/25,1,青羊区国税局,1,1,09:54,10:04,,四川省成都市青羊区青羊区国税局,104.05998,30.674041,,成都青羊区成都市青羊区国税局,104.06006,30.67396,7
2018/4/25,2,成都公安局高新分局办证中心,1,2,09:57,10:26,,四川省成都市,104.066541,30.572269,,成都武侯区成都市公安局高新分局芳草街派出所办证室,104.05358,30.63007,7
2018/4/25,1,成都公安局高新分局办证中心,1,3,10:21,10:41,,四川省成都市,104.066541,30.572269,,成都武侯区成都市公安局高新分局芳草街派出所办证室,104.05358,30.63007,7
2018/4/25,1,新国际会展中心,1,4,10:48,11:10,,四川省成都市武侯区新国际会展中心,104.077658,30.553558,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,2,成都世外桃源酒店,1,5,11:13,11:37,,四川省成都市武侯区世外桃源酒店,104.077653,30.629472,,成都武侯区世外桃源酒店,104.07772,30.6295,7
2018/4/25,1,峰汇中心2号楼,1,6,11:27,11:52,,四川省成都市武侯区峰汇中心|2号楼,104.062316,30.54747,,成都武侯区峰汇中心2号楼,104.06229,30.54732,7
2018/4/25,1,华西妇产儿童医院,1,7,11:51,12:12,,四川省成都市武侯区华西妇产儿童医院,104.065597,30.639462,,成都武侯区四川大学华西第二医院,104.06611,30.63917,7
2018/4/25,1,万年路251号,1,8,13:21,13:45,,四川省成都市成华区万年路|251号,104.121241,30.65602,,成都成华区万年路251号,104.12375,30.65681,7
2018/4/25,1,熊猫贝贝公寓,1,9,13:48,14:34,,,,,,成都青羊区成都熊猫贝贝公寓,104.06681,30.67139,7
2018/4/25,2,锦里,1,9,13:48,14:34,,,,,,成都武侯区锦里,104.04997,30.64552,7
2018/4/25,1,世外桃源酒店,1,10,14:52,15:15,,四川省成都市武侯区世外桃源酒店,104.077653,30.629472,,成都武侯区世外桃源酒店,104.07772,30.6295,7
2018/4/25,1,一木依居酒店(天誉店),1,11,15:15,15:39,,,,,,成都锦江区一木依居酒店(天誉店),104.11124,30.637306,7
2018/4/25,1,星程百花世家酒店,1,12,17:16,17:40,,四川省成都市青羊区百花世家酒店,104.044916,30.658804,,成都青羊区百花世家酒店,104.04482,30.65868,7
2018/4/25,2,成都锦江之星杜甫草堂店,1,13,17:36,18:00,,四川省成都市青羊区杜甫草堂店,104.03878,30.655396,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,草堂印象酒店,1,14,18:05,18:28,,四川省成都市青羊区草堂,104.028041,30.663452,,成都青羊区草堂印象酒店,104.02752,30.66262,7
2018/4/25,1,天誉,1,15,19:05,19:20,,,,,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,王府花园,1,16,20:23,20:47,,四川省成都市武侯区王府花园,104.052552,30.631263,,成都双流区王府花园,103.92629,30.57147,7
2018/4/25,1,第六人民医院,1,16,20:36,20:47,,四川省成都市成华区第六人民医院,104.147301,30.639219,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,明宇豪雅,1,17,20:41,20:56,,四川省成都市锦江区明宇豪雅,104.091404,30.646709,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,雅颂居,1,17,20:42,20:56,,四川省成都市武侯区雅颂居,104.044596,30.552608,,成都武侯区都城雅颂居,104.04516,30.55215,7
2018/4/25,4,爱客来精品度假公寓,1,18,20:48,20:58,,四川省成都市锦江区爱客来精品度假公寓,104.086196,30.661223,,成都锦江区成都爱客来精品度假公寓,104.086281,30.661242,7
2018/4/25,1,成都银行atm(晋阳路),1,19,20:49,21:18,,四川省成都市武侯区晋阳路,103.995087,30.649197,,成都武侯区晋阳路,103.99727,30.64976,7
2018/4/25,1,天誉南庭,1,20,20:59,21:19,,四川省成都市锦江区天誉南庭,104.109236,30.632991,,成都锦江区环球汇·天誉,104.11381,30.63668,7
2018/4/25,1,成都富力丽思卡顿酒店,1,21,21:02,21:19,,四川省成都市,104.066541,30.572269,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,大鼎戴斯酒店,1,20,21:04,21:19,,四川省成都市武侯区大鼎戴斯酒店,104.06855,30.60084,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,九龙怡家酒店,1,21,21:08,21:19,,四川省成都市崇州市九龙,103.710367,30.722555,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,1,建设路,1,22,21:15,21:40,,四川省成都市成华区建设路,104.103315,30.669066,,成都成华区建设路,104.1068,30.67007,7
2018/4/25,1,观城,1,23,22:25,22:50,,四川省成都市成华区观城,104.121264,30.646166,,成都成华区观城,104.12165,30.6456,7
2018/4/25,1,成都记忆空间服务公寓(太古里店),1,23,22:38,22:50,,,,,,成都锦江区成都记忆空间服务公寓,104.086861,30.653624,7
2018/4/25,2,星宇蜀居主题酒店,1,23,22:39,22:50,,,,,,成都锦江区星宇蜀居主题酒店,104.07861,30.65894,7
2018/4/25,1,成华区万年场,1,24,22:50,23:08,,四川省成都市成华区万年场,104.115565,30.655615,,成都成华区万年场,104.11526,30.64959,7
2018/4/25,2,派酒店(成都宽窄巷子店),1,25,23:24,23:39,,四川省成都市武侯区派酒店,103.983527,30.598854,,成都双流区派酒店(蛟龙港海滨城广场店),103.90929,30.61706,7
2018/4/25,1,维也纳国际酒店(环球中心新会展店),1,26,23:43,00:09,,四川省成都市武侯区环球中心,104.063117,30.568738,,成都武侯区环球中心,104.0633,30.56889,7
2018/4/25,1,上东酒店,1,27,23:44,00:09,,四川省成都市成华区上东酒店,104.110579,30.714613,,成都成华区上东酒店,104.11058,30.71453,7
2018/4/25,1,盛世草堂,1,28,23:46,00:10,,四川省成都市青羊区盛世草堂,104.022953,30.66652,,成都青羊区盛世草堂,104.02299,30.66652,7
2018/4/25,1,青羊物业大厦,1,27,23:46,00:09,,四川省成都市青羊区青羊物业大厦,104.060372,30.659942,,成都青羊区青羊物业大厦,104.06039,30.65993,7
2018/4/25,2,汉庭酒店(成都盐市口店),1,28,23:55,00:10,,四川省成都市锦江区汉庭快捷酒店,104.069726,30.653866,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,2,西姆翰墨酒店,1,27,00:01,00:09,,四川省成都市锦江区西姆翰墨酒店,104.08628,30.661018,,成都锦江区西姆·翰墨酒店,104.08628,30.66101,7
2018/4/25,1,成都品香四季酒店(世纪城店),1,29,00:21,00:42,,四川省成都市武侯区品香四季酒店,104.068297,30.552391,,成都武侯区世纪城,104.068521,30.554863,7
2018/4/25,1,四川省气象局,1,30,00:22,00:46,,四川省成都市青羊区四川省气象局,104.018506,30.662113,,成都青羊区四川省气象局,104.01867,30.66213,7
2018/4/25,1,绿地之窗,1,29,00:29,00:42,,四川省成都市武侯区绿地之窗,104.059826,30.55217,,成都武侯区绿地之窗,104.05963,30.55163,7
2018/4/25,1,龙湖三千城,1,31,00:40,01:04,,四川省成都市成华区龙湖三千城,104.1115,30.674648,,成都成华区龙湖三千城,104.11121,30.67486,7
2018/4/25,1,华兴新居,1,31,00:44,01:04,,四川省成都市锦江区华兴新居,104.119508,30.602951,,成都锦江区锦江区华兴新居,104.12117,30.60297,7
2018/4/25,1,四川大学,1,32,01:04,01:19,,四川省成都市武侯区四川大学,104.085486,30.629794,,成都武侯区四川大学,104.08248,30.63116,7
2018/4/25,2,成都轩雅映月酒店,1,32,01:04,01:13,,四川省成都市锦江区轩雅映月酒店,104.07553,30.652681,,成都锦江区轩雅映月酒店(春熙店),104.07553,30.65281,7
2018/4/25,1,成都楚天君临酒店,1,33,01:05,01:26,,四川省成都市青羊区楚天君临酒店,104.032715,30.668769,,成都青羊区成都楚天君临酒店-洗手间,104.03239,30.66887,7
2018/4/25,1,站西桥,1,33,01:06,01:26,,四川省成都市金牛区站西桥,104.064965,30.70001,,成都金牛区成都站,104.07358,30.69658,7
2018/4/25,1,华润二十四城,1,34,01:11,01:24,,四川省成都市成华区华润二十四城,104.118859,30.649359,,成都成华区华润·二十四城,104.11889,30.64934,7
2018/4/25,1,凡花三舍青年公寓,1,34,01:12,01:24,,,,,,成都武侯区凡花三舍青年公寓(成都武侯祠店),104.059219,30.646088,7
2018/4/25,1,东站,1,34,01:13,01:24,,四川省成都市武侯区东站,104.005989,30.651649,,成都成华区成都东站,104.14078,30.62881,7
2018/4/25,1,第一人民医院,1,35,01:16,01:31,,四川省成都市武侯区成都市第一人民医院,104.052202,30.589949,,成都武侯区成都市第一人民医院,104.05101,30.58991,7
2018/4/25,1,成都时光青年旅舍金牛万达店,1,35,01:23,01:31,,四川省成都市金牛区金牛万达店,104.085465,30.685362,,成都成华区成都时光青年旅舍,104.10442,30.68032,7
2018/4/25,1,成都嘉好弗斯达酒店文殊院店,1,36,01:32,01:46,,四川省成都市青羊区嘉好弗斯达酒店,104.068682,30.670769,,成都青羊区嘉好·弗斯达酒店文殊院店-会议中心,104.06928,30.67176,7
2018/4/25,1,丽景华庭,1,37,01:34,02:00,,四川省成都市武侯区丽景华庭,104.015689,30.651247,,成都武侯区丽景华庭,104.01126,30.65127,7
2018/4/25,1,明宇尚雅饭店,1,38,01:36,01:46,,四川省成都市武侯区明宇尚雅饭店,104.063846,30.646184,,成都武侯区明宇尚雅饭店,104.06406,30.64621,7
2018/4/25,2,阿悦酒店公寓,1,38,01:37,01:46,,,,,,成都青羊区成都阿悦酒店公寓,104.069092,30.665606,7
2018/4/25,1,吉祥街小区,1,39,01:40,02:01,,四川省成都市青羊区吉祥街小区,104.054251,30.668971,,成都青羊区吉祥街小区,104.05349,30.66902,7
2018/4/25,2,银石国际,1,39,01:41,02:01,,,,,,成都青羊区成都银石国际公寓,104.06878,30.67261,7
2018/4/25,1,皇家别墅,1,37,01:41,02:00,,四川省成都市武侯区皇家别墅,104.001691,30.659655,,成都武侯区皇家别墅,104.00167,30.65966,7
2018/4/25,1,鑫万里客商务旅店(双清南路店),1,37,01:50,02:00,,四川省成都市青羊区鑫万里客商务旅店,104.01755,30.673999,,成都青羊区鑫万里客商务旅店(双清南路店),104.01751,30.67406,7
2018/4/25,2,成都市品乐酒店建设路sm广场店,1,40,01:53,02:14,,四川省成都市成华区sm广场店,104.11115,30.669649,,成都成华区品乐优选酒店建设路SM广场店,104.11098,30.67189,7
2018/4/25,2,沃尔玛(武侯店),1,40,02:04,02:14,,四川省成都市武侯区沃尔玛商场,104.06051,30.633093,,成都成华区成华区,104.10194,30.65984,1
2018/4/25,4,龙腾中路,1,41,01:58,02:05,,四川省成都市武侯区龙腾中路,104.014506,30.652014,,成都武侯区龙腾中路,104.01344,30.65209,7
2018/4/25,2,锦江之星酒店(成都武侯祠体育学院店),1,42,02:00,02:25,,四川省成都市金牛区锦江之星酒店,104.032356,30.675341,,成都武侯区锦江之星(体育学院店),104.04197,30.65073,7
2018/4/25,1,锦江之星酒店(成都武侯祠体育学院店),1,42,02:00,02:25,,四川省成都市金牛区锦江之星酒店,104.032356,30.675341,,成都武侯区锦江之星(体育学院店),104.04197,30.65073,7
2018/4/25,1,东站,1,43,02:01,02:26,,四川省成都市武侯区东站,104.005989,30.651649,,成都成华区成都东站,104.14078,30.62881,7
2018/4/25,1,海上海-北苑,1,44,02:27,02:49,,四川省成都市成华区海上海北苑,104.16057,30.62777,,成都成华区海上海,104.15918,30.62645,7
2018/4/25,1,天府一街,1,45,02:42,03:03,,四川省成都市双流区天府一街,104.031608,30.563611,,成都武侯区天府一街,104.04644,30.56034,7
2018/4/25,1,成华奥园广场,1,46,02:41,03:03,,四川省成都市成华区奥园广场,104.131182,30.655364,,成都成华区成华奥园广场,104.13117,30.65537,7
2018/4/25,1,蓝光凯丽香江,1,46,02:40,03:03,,四川省成都市锦江区蓝光凯丽香江,104.083956,30.598667,,成都锦江区蓝光·凯丽香江,104.08441,30.59878,7
2018/4/25,2,外运小区,1,46,02:45,03:03,,四川省成都市双流区外运小区,104.004029,30.575039,,成都锦江区外运小区,104.10238,30.6397,7
2018/4/25,4,成都清居酒店春熙路提督街店,1,47,02:50,03:03,,四川省成都市锦江区春熙路,104.076291,30.654189,,成都青羊区成都清居酒店春熙路提督街店,104.072212,30.659389,7
2018/4/25,1,兴元华盛,1,48,03:13,,,四川省成都市成华区兴元华盛,104.093692,30.708891,,成都成华区兴元华盛,104.09617,30.7075,7
2018/4/26,1,三环路娇子立交桥西-公交车站,1,1,08:55,09:20,,四川省成都市锦江区娇子立交,104.127099,30.600289,,成都金牛区三环路,104.06191,30.72512,7
2018/4/26,2,八宝大酒店,1,2,09:12,09:21,,四川省成都市青羊区八宝大酒店,104.061489,30.670611,,成都青羊区八宝大酒店,104.06155,30.67071,7
2018/4/26,1,雅尚公寓(春熙店),1,3,09:44,10:10,,,,,,成都锦江区雅尚公寓(春熙店),104.08589,30.66202,7
2018/4/26,1,成都蓉城云熙精品名宿公寓,1,3,09:50,10:10,,四川省成都市崇州市蓉城,103.671933,30.630656,,成都青羊区成都蓉城·云熙精品名宿公寓,104.070984,30.66947,7
2018/4/26,1,7天酒店(成都武侯祠华西医院店),1,3,09:49,10:10,,四川省成都市武侯区七天酒店,104.059521,30.645347,,成都武侯区四川大学华西医院,104.06006,30.64187,7
2018/4/26,2,成都梦之旅国际青年旅舍(武侯祠锦里店),1,4,10:02,10:22,,四川省成都市武侯区梦之旅国际青年旅舍,104.047299,30.643929,,成都武侯区成都梦之旅国际青年旅舍(武侯祠锦里店),104.04735,30.64387,7
2018/4/26,1,99旅馆(川大店),1,5,11:05,11:18,,四川省成都市金牛区99旅馆,104.026639,30.69304,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,1,全季酒店(成都太古里滨江路店),1,5,10:54,11:18,,四川省成都市锦江区全季酒店,104.079441,30.657369,,成都新都区滨江路,104.02113,30.87691,7
2018/4/26,1,金域名人国际酒店,1,6,14:24,14:47,,四川省成都市武侯区金域名人国际酒店,104.058042,30.608416,,成都武侯区金域名人国际酒店,104.05731,30.60762,7
2018/4/26,1,人民中路,1,7,14:47,15:13,,四川省成都市青羊区人民中路,104.071919,30.677937,,成都青羊区人民中路,104.06564,30.66695,7
2018/4/26,2,武侯祠,1,7,14:59,15:13,,四川省成都市武侯区武侯,104.048658,30.64542,,成都武侯区武侯祠,104.04759,30.64652,7
2018/4/26,2,成都初见精品公寓,1,8,14:56,15:27,,,,,,成都锦江区成都初见精品公寓,104.08652,30.66134,7
2018/4/26,1,成都东站,1,9,10:03,16:19,,四川省成都市成华区成都东站,104.141625,30.62886,,成都成华区成都东站,104.14078,30.62881,7
2018/4/26,1,四川省人民医院,1,9,15:56,16:19,,四川省成都市青羊区四川省人民医院,104.039636,30.663642,,成都青羊区四川省人民医院,104.04051,30.66351,7
2018/4/26,4,图腾铂雅酒店,1,10,16:21,16:29,,四川省成都市武侯区图腾铂雅酒店,104.081084,30.607655,,成都武侯区图腾铂雅酒店,104.08097,30.6078,7
2018/4/26,2,如家快捷酒店(成都新南门店),1,11,16:48,16:59,,四川省成都市武侯区如家快捷酒店,104.015872,30.637465,,成都成华区成华区,104.10194,30.65984,1
2018/4/26,2,成都传家合院精品管家酒店,1,11,16:36,16:59,,四川省成都市,104.066541,30.572269,,成都成华区管家酒店连锁(双桥路地铁站万象城店),104.11257,30.64829,7
2018/4/26,4,瑞廷西郊酒店,1,12,16:49,17:00,,,,,,成都武侯区瑞廷西郊酒店,104.04663,30.55893,7
2018/4/26,4,美丽云天,1,13,16:51,17:04,,四川省成都市青羊区美丽云天,104.021126,30.665652,,成都青羊区美丽云天国际酒店,104.02115,30.66576,7
2018/4/26,4,瑞廷西郊酒店,1,14,16:49,17:15,,,,,,成都武侯区瑞廷西郊酒店,104.04663,30.55893,7
2018/4/26,4,瑞廷西郊酒店,1,15,16:49,17:15,,,,,,成都武侯区瑞廷西郊酒店,104.04663,30.55893,7
2018/4/26,2,美丽豪酒店(成都宽窄巷子店),1,16,17:22,17:44,,四川省成都市金牛区丽豪花园酒店,104.012766,30.695171,,成都金牛区宽窄巷子店,104.04314,30.66856,7
2018/4/26,2,龙湖北城,1,16,17:41,17:44,,四川省成都市金牛区龙湖北城,104.068536,30.711184,,成都金牛区龙湖·北城天街二期,104.06562,30.71055,7
2018/4/26,1,慕森主题,1,17,17:42,17:58,,,,,,成都成华区慕森主题酒店,104.103671,30.712682,7
2018/4/26,2,成都朴院精品酒店,1,17,17:45,17:58,,四川省成都市武侯区朴院精品酒店,104.077141,30.641503,,成都武侯区朴院精品酒店,104.0771,30.64145,7
2018/4/26,1,一叶一世界藏茶素食火锅(春熙路店),1,18,19:00,19:21,,四川省成都市锦江区一叶一世界藏茶素火锅,104.082358,30.651647,,成都锦江区春熙路,104.077,30.65557,7
2018/4/26,2,成都明德坊酒店,1,19,19:57,20:23,,四川省成都市青羊区明德坊酒店,104.05159,30.664057,,成都青羊区成都明德坊酒店,104.05163,30.66406,7
2018/4/26,2,成都行者居别墅客栈-印象店,1,20,20:22,20:47,,四川省成都市武侯区别墅客栈,104.001786,30.652939,,成都武侯区成都行者居别墅客栈-印象店,104.00134,30.65296,7
2018/4/26,1,富丽东方-和美东路,1,21,20:24,20:47,,四川省成都市成华区富丽东方,104.154977,30.630737,,成都成华区富丽东方,104.15508,30.62972,7
2018/4/26,4,7天连锁酒店(成都春熙路步行街店),1,22,21:25,21:35,,四川省成都市锦江区春熙路,104.078304,30.657437,,成都锦江区春熙路,104.077,30.65557,7
2018/4/26,1,成都青巢·宽窄精品主题服务公寓,1,23,21:23,21:35,,,,,,成都金牛区成都青巢·宽窄精品主题服务公寓,104.045441,30.680294,7
2018/4/26,1,如家快捷酒店(四川师范大学店),1,23,21:21,21:35,,四川省成都市武侯区如家酒店,104.063073,30.638876,,成都锦江区四川师范大学,104.12052,30.60828,7
2018/4/26,2,玉皇观街1号院,1,24,21:35,21:57,,四川省成都市锦江区玉皇观街1号院,104.088966,30.665424,,成都锦江区玉皇观街1号,104.08851,30.6652,7
2018/4/26,1,华西坝,1,25,22:08,22:30,,四川省成都市武侯区华西坝,104.066279,30.642821,,成都武侯区华西坝,104.06663,30.64253,7
2018/4/26,1,瑞泰锦城,1,26,22:15,22:39,,四川省成都市武侯区瑞泰锦城,103.998507,30.648252,,成都武侯区瑞泰锦城,103.99817,30.64837,7
